DAY,MAX_T,MIN_T,HUM,SMOKE
jy-28,32.040433430171944,24.999816402580773,82.65434474233064,16.89423624767499
jy-29,32.04745185903016,25.007508986069382,82.59835256493909,17.212700973609014
jy-30,32.055028597173916,25.016302527610414,82.53815991448795,17.55584487744927
jy-31,32.0629012237184,25.02587784979764,82.47480340578353,17.917005612125898
au-1,32.06949521335472,25.034319888193608,82.41450272766346,18.2562090952197
au-2,32.07454814519806,25.04130946539208,82.35829449493404,18.566792979660804
au-3,32.07806001924841,25.046846581393055,82.30617870759528,18.848757265449212
au-4,32.08003083550579,25.050931236196536,82.25815536564714,19.102101952584935
au-5,32.08046059397017,25.053563429802512,82.21422446908966,19.326827041067954
au-6,32.079349294641574,25.054743162210993,82.17438601792279,19.52293253089828
au-7,32.076696937520005,25.054470433421983,82.1386400121466,19.690418422075915
au-8,32.072503522605444,25.05274524343548,82.10698645176102,19.829284714600863
au-9,32.0667690498979,25.04956759225147,82.07942533676609,19.9395314084731
au-10,32.05949351939737,25.044937479869965,82.0559566671618,20.021158503692654
au-11,32.050676931103865,25.038854906290968,82.03658044294816,20.074166000259513
au-12,32.040319285017375,25.031319871514466,82.02129666412516,20.098553898173673
au-13,32.028420581137894,25.022332375540472,82.01010533069278,20.09432219743514
au-14,32.014980819465436,25.011892418368983,82.00300644265106,20.06147089804391
au-15,32.0,25.0,82.0,20.0
au-16,31.98347812274157,24.986655120433515,82.00108600273956,19.909909503303382
au-17,31.965415187690162,24.97185777966953,82.00626445086974,19.79119940795407
au-18,31.945811194845778,24.95560797770806,82.0155353443906,19.64386971395207
au-19,31.924666144208405,24.937905714549085,82.02889868330209,19.46792042129738
au-20,31.901980035778045,24.918750990192613,82.0463544676042,19.263351529989983
au-21,31.877752869554712,24.898143804638647,82.06790269729697,19.030163040029894
au-22,31.85198464553839,24.876084157887185,82.0935433723804,18.76835495141712
au-23,31.824675363729085,24.85257204993822,82.12327649285443,18.477927264151642
au-24,31.795825024126792,24.827607480791762,82.15710205871912,18.158879978233475
au-25,31.765433626731525,24.80119045044781,82.19502006997445,17.811213093662612
au-26,31.733501171543274,24.77332095890636,82.23703052662043,17.43492661043906
au-27,31.700027658562036,24.74399900616741,82.28313342865704,17.030020528562805
au-28,31.665013087787816,24.713224592230965,82.3333287760843,16.59649484803386
au-29,31.628457459220613,24.68099771709702,82.38761656890219,16.13434956885222
au-30,31.59036077286043,24.64731838076559,82.44599680711073,15.643584691017887
au-31,31.550961082889103,24.61227928430158,82.5074948255782,15.13262989067144
se-1,31.511686714397673,24.576436634094584,82.56626263351434,14.652063224656363
se-2,31.472775721567974,24.53988313120952,82.6213255657874,14.210314369113235
se-3,31.43422810440002,24.502618775646397,82.67268362239744,13.807383324042053
se-4,31.396043862893798,24.464643567405215,82.72033680334442,13.443270089442828
se-5,31.35822299704931,24.42595750648596,82.76428510862836,13.117974665315547
se-6,31.320765506866568,24.386560592888646,82.80452853824923,12.83149705166022
se-7,31.28367139234556,24.346452826613277,82.84106709220708,12.58383724847684
se-8,31.24694065348628,24.305634207659836,82.87390077050188,12.374995255765409
se-9,31.210573290288746,24.264104736028333,82.9030295731336,12.204971073525929
se-10,31.17456930275295,24.22186441171877,82.9284535001023,12.073764701758401
se-11,31.13892869087888,24.178913234731137,82.95017255140793,11.981376140462821
se-12,31.103651454666558,24.135251205065448,82.96818672705052,11.92780538963919
se-13,31.068737594115973,24.0908783227217,82.98249602703007,11.913052449287513
se-14,31.03418710922712,24.04579458769988,82.99310045134656,11.93711731940778
se-15,31.0,24.0,83.0,12.0
se-16,30.966176266434623,23.953494559622058,83.0031946729904,12.101700491064172
